base_size,layer_index,petal_index,opening_degree,cp1_x,cp1_y,cp2_x,cp2_y,cp3_x,cp3_y,cp4_x,cp4_y,cp5_x,cp5_y,cp6_x,cp6_y,cp7_x,cp7_y,cp8_x,cp8_y,extrude_depth
4.54282,2,2,0.340204,-0.425253,0.0,-0.580684,1.249723,-0.439525,3.002302,-0.248605,4.949373,0.058197,5.023641,0.261249,4.865413,0.422666,2.871824,0.60513,1.260641,0.015605
4.54282,2,3,0.340204,-0.41095,0.0,-0.595085,1.243348,-0.432046,2.89431,-0.250933,5.112958,0.064472,4.833948,0.266914,4.892221,0.43049,3.100996,0.605405,1.267253,0.016667
4.54282,2,4,0.340204,-0.419255,0.0,-0.551624,1.269798,-0.423895,2.862547,-0.246436,4.751326,0.061206,5.289582,0.249142,4.948893,0.413795,3.033125,0.599462,1.306458,0.016591
4.54282,2,5,0.340204,-0.416612,0.0,-0.596804,1.184477,-0.402414,2.998201,-0.260139,5.004252,0.045409,5.0878,0.24917,4.766259,0.410427,3.084359,0.60216,1.218741,0.016521
4.54282,2,6,0.340204,-0.451358,0.0,-0.605432,1.254945,-0.424106,2.984276,-0.247101,4.908356,0.079077,5.045366,0.257687,5.095687,0.418707,3.00355,0.592236,1.293368,0.016368
4.54282,2,7,0.340204,-0.444468,0.0,-0.572657,1.220868,-0.413379,3.060613,-0.264134,4.94584,0.060318,5.001153,0.258878,4.748259,0.40299,2.890356,0.553845,1.238655,0.016445
4.54282,2,8,0.340204,-0.415828,0.0,-0.570702,1.194677,-0.417443,3.158217,-0.258605,4.852278,0.056147,5.180626,0.256622,4.961682,0.443432,2.978097,0.601387,1.238279,0.015931
4.54282,2,9,0.340204,-0.420797,0.0,-0.570369,1.298163,-0.411074,2.990742,-0.258579,4.808149,0.063224,4.88756,0.260112,4.836937,0.435468,3.027689,0.572603,1.255645,0.015514
4.54282,2,10,0.340204,-0.426747,0.0,-0.578369,1.179762,-0.432723,3.061599,-0.253581,4.75435,0.05247,4.799882,0.257634,4.767228,0.44148,2.967791,0.614487,1.268811,0.017164
4.54282,2,11,0.340204,-0.422958,0.0,-0.599226,1.212695,-0.434339,3.033912,-0.255659,4.709808,0.064729,4.865416,0.244557,5.086552,0.438622,2.914792,0.587644,1.262872,0.016442
4.54282,2,12,0.340204,-0.423749,0.0,-0.596993,1.229325,-0.439115,2.937962,-0.25791,4.872738,0.060362,5.015727,0.262913,4.947718,0.431582,3.073996,0.532354,1.237035,0.016167
3.797515,0,0,0.72813,-0.311053,0.0,-0.422649,0.744053,-0.306361,1.736829,-0.186307,2.789591,-0.001191,3.082321,0.185719,2.816017,0.302464,1.804444,0.406647,0.75838,0.014949
3.797515,0,1,0.72813,-0.302824,0.0,-0.421645,0.747993,-0.311737,1.777935,-0.172982,2.713981,-0.003479,2.901791,0.187061,2.943496,0.296053,1.739705,0.412339,0.753739,0.014752
3.797515,0,2,0.72813,-0.324623,0.0,-0.442547,0.754182,-0.29415,1.721354,-0.180557,2.715822,-0.001562,3.061263,0.185843,2.748486,0.290672,1.742529,0.446496,0.73078,0.0152
3.797515,0,3,0.72813,-0.301716,0.0,-0.420344,0.752586,-0.307356,1.76699,-0.18842,2.851743,0.003032,2.920542,0.181171,2.95978,0.309212,1.796075,0.41416,0.738107,0.014375
3.797515,0,4,0.72813,-0.290895,0.0,-0.435954,0.745901,-0.301961,1.921762,-0.18162,3.019194,-0.001502,3.053446,0.183336,2.737468,0.29726,1.860986,0.441685,0.787315,0.014853
3.797515,1,0,0.72813,-0.325715,0.0,-0.48275,0.864199,-0.34508,1.976454,-0.21094,3.317595,0.049928,3.298073,0.200172,3.144462,0.343848,2.041365,0.478646,0.844846,0.014338
3.797515,1,1,0.72813,-0.336801,0.0,-0.484507,0.798602,-0.334717,2.0323,-0.212843,3.394609,0.053841,3.493623,0.188922,3.075171,0.355411,1.888471,0.473155,0.843122,0.013103
3.797515,1,2,0.72813,-0.355456,0.0,-0.464024,0.81866,-0.339945,1.973936,-0.20625,3.318173,0.043978,3.108717,0.208125,3.266783,0.352449,2.004132,0.5029,0.834065,0.012829
3.797515,1,3,0.72813,-0.352748,0.0,-0.482028,0.860013,-0.332858,2.017633,-0.202937,3.151643,0.055113,3.316677,0.202432,3.209817,0.36671,1.925743,0.481516,0.790706,0.013275
3.797515,1,4,0.72813,-0.326922,0.0,-0.50885,0.812777,-0.347371,2.030762,-0.217755,3.26259,0.053127,3.336648,0.200065,3.230365,0.315301,2.017193,0.476219,0.818319,0.013568
3.797515,1,5,0.72813,-0.349644,0.0,-0.48779,0.850064,-0.359056,1.957935,-0.206779,3.132355,0.047353,3.406914,0.217052,3.346403,0.35166,2.015254,0.478051,0.851342,0.013568
3.797515,1,6,0.72813,-0.339886,0.0,-0.459758,0.860671,-0.350555,1.992079,-0.206247,3.318645,0.045796,3.3292,0.207417,3.355922,0.329143,2.023002,0.476261,0.830659,0.01307
3.797515,1,7,0.72813,-0.336205,0.0,-0.483502,0.774756,-0.347187,2.030322,-0.192565,3.171663,0.054111,3.324805,0.213978,3.215069,0.330667,2.007007,0.47242,0.879215,0.013103
3.797515,2,0,0.72813,-0.387316,0.0,-0.52188,0.944718,-0.373445,2.243052,-0.229577,3.611385,0.10702,3.585916,0.225661,3.643491,0.370587,2.139471,0.543639,0.991574,0.012266
3.797515,2,1,0.72813,-0.384818,0.0,-0.552058,0.908403,-0.384549,2.12947,-0.231738,3.70985,0.101638,3.80771,0.232295,3.85797,0.378335,2.25914,0.538288,0.892527,0.012214
3.797515,2,2,0.72813,-0.38525,0.0,-0.508776,0.926731,-0.390389,2.297555,-0.226583,3.532608,0.111797,3.682878,0.224457,3.764027,0.370356,2.312364,0.524699,0.93359,0.011511
3.797515,2,3,0.72813,-0.366454,0.0,-0.563655,0.946546,-0.386429,2.239924,-0.231901,3.652796,0.107961,3.621718,0.225578,3.620197,0.36929,2.175406,0.53115,0.919186,0.011822
3.797515,2,4,0.72813,-0.391112,0.0,-0.530177,0.977321,-0.391242,2.214074,-0.227689,3.62595,0.102883,3.704397,0.217034,3.687626,0.369851,2.230797,0.503987,0.898462,0.011577
3.797515,2,5,0.72813,-0.374918,0.0,-0.539151,0.967141,-0.373726,2.284289,-0.227422,3.614585,0.113732,3.472495,0.231963,3.461878,0.395969,2.211981,0.557934,0.963941,0.011763
3.797515,2,6,0.72813,-0.368289,0.0,-0.55138,0.943929,-0.363994,2.217875,-0.230069,3.385697,0.116141,3.816488,0.227166,3.607261,0.385698,2.245447,0.498751,0.937748,0.011839
3.797515,2,7,0.72813,-0.38687,0.0,-0.536179,0.900319,-0.38807,2.198594,-0.233135,3.720277,0.11293,3.895565,0.237854,3.788444,0.386814,2.208179,0.531116,0.924601,0.011472
3.797515,2,8,0.72813,-0.377457,0.0,-0.526319,0.92654,-0.353616,2.306994,-0.233758,3.747292,0.114155,3.558069,0.221396,3.636956,0.383722,2.28531,0.532267,0.943067,0.011919
3.797515,2,9,0.72813,-0.37048,0.0,-0.534769,0.898045,-0.386787,2.292439,-0.230061,3.720802,0.119817,3.679544,0.227823,3.526509,0.399921,2.211405,0.526779,0.898162,0.012113
3.797515,2,10,0.72813,-0.367877,0.0,-0.506785,0.847036,-0.373693,2.197649,-0.237448,3.717482,0.110154,3.692034,0.23241,3.514328,0.370597,2.240763,0.523153,0.91393,0.012044
3.797515,2,11,0.72813,-0.380785,0.0,-0.547545,0.911364,-0.374454,2.183958,-0.219711,3.538324,0.101368,3.635422,0.226966,3.667675,0.379732,2.215824,0.539575,0.926093,0.011792
3.797515,2,12,0.72813,-0.384204,0.0,-0.514682,0.984597,-0.39122,2.135638,-0.231844,3.794992,0.114687,3.572643,0.232277,3.682001,0.360248,2.15979,0.522914,0.937511,0.011431
6.43387,0,0,0.975928,-0.55821,0.0,-0.747812,1.202558,-0.519708,2.882142,-0.321255,4.324174,-0.001588,4.508056,0.333279,4.499608,0.548544,2.887636,0.757921,1.173842,0.02315
6.43387,0,1,0.975928,-0.55016,0.0,-0.746856,1.147138,-0.538057,2.776489,-0.311371,4.575446,-0.002736,4.707358,0.311896,4.508783,0.562468,2.881788,0.778965,1.158627,0.023639
6.43387,0,2,0.975928,-0.515566,0.0,-0.77658,1.200644,-0.541436,2.838187,-0.326132,4.409028,-0.013514,4.773154,0.322777,4.459997,0.513722,2.82924,0.742758,1.212047,0.023148
6.43387,0,3,0.975928,-0.536865,0.0,-0.742095,1.140748,-0.545288,2.902834,-0.319223,4.569234,0.011181,4.686361,0.332594,4.492919,0.554706,2.7411,0.73156,1.216068,0.022715
6.43387,0,4,0.975928,-0.542944,0.0,-0.715896,1.253297,-0.541995,2.754088,-0.315276,4.278492,0.014814,4.594749,0.324394,4.54346,0.563275,2.7254,0.748812,1.148446,0.023838
6.43387,1,0,0.975928,-0.613496,0.0,-0.862207,1.322055,-0.58613,3.111205,-0.345294,5.009729,0.157768,5.182031,0.343271,4.988486,0.586037,3.045793,0.866046,1.274856,0.019832
6.43387,1,1,0.975928,-0.621731,0.0,-0.836749,1.239855,-0.610326,3.201067,-0.359666,5.019964,0.127448,5.225056,0.358943,5.139304,0.592893,3.109726,0.816817,1.320929,0.02021
6.43387,1,2,0.975928,-0.608167,0.0,-0.859553,1.274163,-0.602565,3.125072,-0.360668,5.14811,0.128908,5.195902,0.373901,4.97085,0.575222,3.230122,0.869139,1.388569,0.020499
6.43387,1,3,0.975928,-0.608866,0.0,-0.861398,1.243065,-0.582258,3.206415,-0.361616,5.036754,0.112229,5.138981,0.375966,5.263859,0.644917,3.161637,0.860369,1.290427,0.021017
6.43387,1,4,0.975928,-0.593677,0.0,-0.879229,1.280253,-0.599193,3.190432,-0.354936,5.263193,0.148402,5.468975,0.340206,5.15852,0.618455,3.185201,0.834345,1.326964,0.020295
6.43387,1,5,0.975928,-0.615369,0.0,-0.835943,1.281092,-0.589849,3.211712,-0.369986,5.11354,0.118754,5.283448,0.356099,5.017766,0.610038,3.057823,0.82894,1.317882,0.020991
6.43387,1,6,0.975928,-0.60406,0.0,-0.865028,1.372505,-0.638871,3.35801,-0.366558,4.909155,0.114333,5.127632,0.358219,5.192205,0.610677,3.128226,0.837446,1.316077,0.020584
6.43387,1,7,0.975928,-0.575963,0.0,-0.868555,1.323839,-0.592341,3.059248,-0.356171,5.146651,0.136423,5.256466,0.355275,4.948875,0.637032,3.246245,0.864426,1.274904,0.01988
6.43387,2,0,0.975928,-0.67855,0.0,-0.937462,1.401531,-0.684333,3.498329,-0.407146,5.740761,0.239759,5.68266,0.406671,5.687972,0.661708,3.407601,0.949398,1.435606,0.018767
6.43387,2,1,0.975928,-0.680819,0.0,-0.994551,1.489522,-0.692004,3.521352,-0.41002,5.74646,0.250761,5.796263,0.414487,5.615416,0.628802,3.552101,0.942935,1.462049,0.018596
6.43387,2,2,0.975928,-0.672762,0.0,-0.959571,1.392591,-0.671292,3.560857,-0.409734,5.750178,0.249092,5.745216,0.423627,6.016257,0.617434,3.667135,0.894149,1.523384,0.018927
6.43387,2,3,0.975928,-0.696944,0.0,-0.976536,1.474301,-0.668816,3.520532,-0.397131,5.882962,0.242896,5.79142,0.384154,5.858517,0.638118,3.695922,0.898709,1.487473,0.018487
6.43387,2,4,0.975928,-0.639935,0.0,-0.953405,1.467023,-0.686123,3.625979,-0.434047,5.951312,0.264199,5.877028,0.425239,5.810906,0.658067,3.590591,0.940151,1.485566,0.017948
6.43387,2,5,0.975928,-0.683712,0.0,-0.862634,1.473072,-0.668498,3.461562,-0.401673,6.001786,0.261808,6.135387,0.412695,5.661079,0.634962,3.551831,0.927128,1.447863,0.01774
6.43387,2,6,0.975928,-0.708827,0.0,-0.939952,1.407334,-0.659946,3.468242,-0.386354,5.521653,0.242903,5.928558,0.408839,5.830628,0.692473,3.471639,0.924887,1.427097,0.01873
6.43387,2,7,0.975928,-0.663887,0.0,-0.999265,1.462428,-0.711285,3.53004,-0.426557,5.770542,0.256759,5.645073,0.399397,5.985564,0.671131,3.556771,0.956369,1.51965,0.017872
6.43387,2,8,0.975928,-0.643662,0.0,-0.943428,1.415205,-0.692289,3.509603,-0.416268,5.841682,0.241009,6.03625,0.384034,5.620777,0.631069,3.518955,0.958358,1.48829,0.017669
6.43387,2,9,0.975928,-0.670829,0.0,-0.941553,1.431859,-0.672529,3.535501,-0.401957,6.091387,0.251034,5.779636,0.413323,5.471581,0.664559,3.531674,0.923263,1.45179,0.017862
6.43387,2,10,0.975928,-0.672757,0.0,-0.954522,1.433278,-0.676589,3.629691,-0.404859,5.521368,0.241901,5.689458,0.412745,5.748065,0.681596,3.42272,0.904113,1.434146,0.017781
6.43387,2,11,0.975928,-0.673267,0.0,-0.941861,1.553053,-0.703137,3.695581,-0.379915,5.561084,0.252698,5.82025,0.388327,5.764415,0.672685,3.550496,0.937852,1.436801,0.019
6.43387,2,12,0.975928,-0.690062,0.0,-0.967642,1.474442,-0.652343,3.360399,-0.38772,5.669239,0.260377,5.874124,0.39627,5.631252,0.673317,3.502324,0.940786,1.465193,0.017242
3.817385,0,0,0.370855,-0.283513,0.0,-0.376525,0.816915,-0.290497,2.018809,-0.178668,3.111402,0.01115,3.410008,0.169341,3.203158,0.282749,2.00545,0.421723,0.879704,0.016367
3.817385,0,1,0.370855,-0.287919,0.0,-0.430896,0.82677,-0.285243,1.994145,-0.170879,3.163946,0.001198,3.198135,0.171472,3.070887,0.293917,1.942804,0.413279,0.831838,0.016666
3.817385,0,2,0.370855,-0.278815,0.0,-0.422421,0.831707,-0.279268,2.0608,-0.178656,3.300285,0.013013,3.144541,0.1673,3.104817,0.280955,2.040495,0.400841,0.875153,0.016948
3.817385,0,3,0.370855,-0.278671,0.0,-0.397301,0.844242,-0.292628,1.995172,-0.166913,3.244274,-0.001194,3.310319,0.172184,3.196998,0.281079,2.086015,0.386854,0.856388,0.017455
3.817385,0,4,0.370855,-0.286141,0.0,-0.417144,0.817189,-0.283456,2.057167,-0.171112,3.243631,-0.002201,3.385458,0.169214,3.20801,0.288973,1.975792,0.419443,0.789293,0.017601
3.817385,1,0,0.370855,-0.310978,0.0,-0.4644,0.98493,-0.326211,2.242802,-0.19191,3.573843,0.034257,3.756941,0.196178,3.605674,0.322866,2.187821,0.441678,0.889324,0.015046
3.817385,1,1,0.370855,-0.314963,0.0,-0.468485,0.919588,-0.338758,2.085686,-0.193744,3.506521,0.031109,3.873164,0.195974,3.700575,0.31351,2.240883,0.44312,0.933114,0.015718
3.817385,1,2,0.370855,-0.320197,0.0,-0.455736,0.975853,-0.335715,2.331091,-0.188674,3.658822,0.023862,3.737836,0.203845,3.449512,0.320804,2.223574,0.457363,0.94656,0.015085
3.817385,1,3,0.370855,-0.331032,0.0,-0.446189,0.956841,-0.320881,2.35303,-0.195096,3.344088,0.026261,3.754062,0.193045,3.39612,0.327756,2.201587,0.454851,0.922539,0.014966
3.817385,1,4,0.370855,-0.335902,0.0,-0.464874,0.908265,-0.326238,2.289907,-0.193342,3.627112,0.042559,3.645128,0.191674,3.660829,0.316549,2.29526,0.445575,0.918079,0.014457
3.817385,1,5,0.370855,-0.316656,0.0,-0.471577,0.953164,-0.320261,2.165689,-0.194163,3.702676,0.036078,3.52649,0.198483,3.408474,0.318753,2.280882,0.462047,0.923058,0.015847
3.817385,1,6,0.370855,-0.324873,0.0,-0.437121,0.905569,-0.33763,2.076922,-0.196778,3.629906,0.024615,3.631299,0.182961,3.732112,0.322089,2.264265,0.46497,0.964196,0.015092
3.817385,1,7,0.370855,-0.336709,0.0,-0.456941,0.932366,-0.321405,2.220346,-0.192548,3.509443,0.034115,3.82776,0.190485,3.622022,0.325125,2.327931,0.464149,0.895168,0.014796
3.817385,2,0,0.370855,-0.361056,0.0,-0.510042,1.037402,-0.358907,2.491662,-0.220122,4.053911,0.06131,4.083465,0.220939,3.873749,0.346178,2.545933,0.480541,1.002035,0.01315
3.817385,2,1,0.370855,-0.367243,0.0,-0.507577,1.059351,-0.360612,2.42852,-0.217227,4.031486,0.062434,4.140196,0.213232,3.821481,0.350783,2.440951,0.496388,0.988514,0.012947
3.817385,2,2,0.370855,-0.352192,0.0,-0.512521,1.101995,-0.358727,2.573334,-0.209333,4.251043,0.052203,4.136125,0.21307,3.956031,0.35712,2.546244,0.501455,1.032337,0.013317
3.817385,2,3,0.370855,-0.370764,0.0,-0.501915,1.039192,-0.372191,2.517195,-0.201092,4.033044,0.052451,4.145037,0.209612,4.443218,0.345035,2.502678,0.527817,1.041506,0.01355
3.817385,2,4,0.370855,-0.36259,0.0,-0.490446,1.067195,-0.358531,2.548041,-0.227925,4.027918,0.053347,4.266582,0.214779,4.21189,0.347551,2.532153,0.503485,0.996684,0.013825
3.817385,2,5,0.370855,-0.355849,0.0,-0.490732,1.050295,-0.363043,2.471388,-0.209448,4.026661,0.066497,4.120417,0.223664,4.047986,0.350167,2.418113,0.50501,1.0257,0.01444
3.817385,2,6,0.370855,-0.359037,0.0,-0.508103,1.006854,-0.364062,2.489733,-0.219954,4.136576,0.05475,4.283341,0.208264,4.170345,0.354726,2.490505,0.505403,1.030209,0.013374
3.817385,2,7,0.370855,-0.343974,0.0,-0.498037,1.021727,-0.365358,2.410688,-0.204521,4.178042,0.06398,3.912093,0.221203,3.915683,0.347732,2.5556,0.476308,1.074137,0.012819
3.817385,2,8,0.370855,-0.357558,0.0,-0.494354,1.082311,-0.355497,2.475002,-0.225623,4.132266,0.055251,4.068106,0.212777,4.211933,0.366913,2.440263,0.515915,1.058742,0.013215
3.817385,2,9,0.370855,-0.364329,0.0,-0.513433,1.0724,-0.367937,2.492816,-0.206106,4.035771,0.062436,4.064234,0.219985,3.798137,0.368744,2.426596,0.491554,1.065772,0.013432
3.817385,2,10,0.370855,-0.365028,0.0,-0.499917,1.024515,-0.356693,2.571243,-0.223382,4.137766,0.060661,4.117942,0.212425,3.90889,0.339335,2.648194,0.499672,1.01983,0.014165
3.817385,2,11,0.370855,-0.344838,0.0,-0.490563,0.993527,-0.369272,2.638267,-0.22212,4.137645,0.067805,4.090757,0.212857,4.221192,0.338674,2.545598,0.490311,1.076283,0.013798
3.817385,2,12,0.370855,-0.359035,0.0,-0.498858,1.051794,-0.364343,2.37146,-0.21889,3.965732,0.068715,4.100967,0.211885,4.029576,0.3448,2.462908,0.521608,1.091545,0.013859
7.667663,0,0,0.342604,-0.580832,0.0,-0.796559,1.635795,-0.585563,4.192038,-0.324938,5.883094,0.006895,6.828826,0.326766,6.298158,0.550768,4.073832,0.824964,1.678371,0.035088
7.667663,0,1,0.342604,-0.58009,0.0,-0.80015,1.728196,-0.593176,4.117901,-0.347681,6.485117,-0.005559,6.950925,0.343676,6.591849,0.587708,3.965683,0.795444,1.637588,0.036681
7.667663,0,2,0.342604,-0.550324,0.0,-0.815298,1.68159,-0.551753,4.050857,-0.345804,6.120383,-0.011297,6.73466,0.351119,6.413899,0.570324,3.958578,0.802077,1.717888,0.033369
7.667663,0,3,0.342604,-0.576327,0.0,-0.784069,1.764155,-0.575227,4.020453,-0.347459,6.466764,0.005014,6.749256,0.319799,6.155457,0.580203,4.133114,0.774151,1.652594,0.03466
7.667663,0,4,0.342604,-0.59694,0.0,-0.816903,1.703376,-0.574083,3.95012,-0.345141,6.508981,-0.002185,6.669981,0.34703,6.743003,0.576975,3.914728,0.799562,1.658931,0.035362
7.667663,1,0,0.342604,-0.652273,0.0,-0.902411,1.917714,-0.622771,4.654832,-0.391013,7.415095,0.074886,7.476469,0.381034,7.316505,0.644463,4.326759,0.829347,1.873709,0.031202
7.667663,1,1,0.342604,-0.640668,0.0,-0.956812,1.778715,-0.624052,4.684981,-0.383811,7.464425,0.057888,7.545772,0.386731,7.100798,0.628955,4.445895,0.890409,1.777523,0.029749
7.667663,1,2,0.342604,-0.662127,0.0,-0.923887,1.766989,-0.657009,4.599556,-0.38462,7.113087,0.050213,8.060595,0.388912,7.317614,0.632545,4.420717,0.9075,1.919204,0.031352
7.667663,1,3,0.342604,-0.612636,0.0,-0.932653,1.976924,-0.657171,4.661786,-0.398256,7.005536,0.040985,7.309333,0.39384,6.826921,0.629753,4.598191,0.944822,1.855948,0.031908
7.667663,1,4,0.342604,-0.62097,0.0,-0.926836,2.00312,-0.614652,4.495248,-0.375042,7.163128,0.047836,7.338897,0.393893,6.945191,0.618029,4.440205,0.930175,1.879777,0.031587
7.667663,1,5,0.342604,-0.636458,0.0,-0.900799,1.928641,-0.666441,4.602224,-0.382631,7.403474,0.019795,7.62393,0.400154,7.13865,0.626876,4.582415,0.93605,2.010086,0.031786
7.667663,1,6,0.342604,-0.663244,0.0,-0.970687,1.880275,-0.647283,4.631228,-0.410601,7.390662,0.049952,7.10021,0.381522,7.548623,0.644047,4.222826,0.887564,1.898853,0.030911
7.667663,1,7,0.342604,-0.660611,0.0,-0.944629,1.849786,-0.639895,4.521573,-0.396199,7.028418,0.067695,7.952675,0.378899,7.614208,0.647648,4.413045,0.881109,1.804634,0.030054
7.667663,2,0,0.342604,-0.701326,0.0,-1.036543,2.169679,-0.742791,5.230507,-0.451253,8.063763,0.092435,8.428549,0.447146,8.326293,0.710427,5.146599,0.989391,2.033598,0.027848
7.667663,2,1,0.342604,-0.722005,0.0,-0.987738,2.115532,-0.703069,5.036095,-0.432556,8.35938,0.108001,8.356248,0.432129,8.402717,0.737971,5.185248,1.044514,2.208727,0.028024
7.667663,2,2,0.342604,-0.736761,0.0,-1.023663,2.125916,-0.687919,5.070727,-0.43583,8.365224,0.106437,8.681585,0.433982,8.281943,0.688848,5.052714,1.006745,2.086927,0.029337
7.667663,2,3,0.342604,-0.713983,0.0,-1.03687,2.098019,-0.725146,5.322537,-0.433816,8.122377,0.109022,8.83129,0.420615,8.594267,0.74349,5.019588,0.989405,2.028735,0.026045
7.667663,2,4,0.342604,-0.727393,0.0,-1.006182,2.133378,-0.731885,5.265397,-0.425094,8.057481,0.113856,8.443227,0.408853,7.900515,0.691086,4.763444,1.059151,2.084957,0.027428
7.667663,2,5,0.342604,-0.747948,0.0,-1.025677,2.108046,-0.71551,4.893042,-0.446048,8.43465,0.10013,8.328224,0.430091,8.165676,0.717055,5.143747,1.023343,2.134924,0.027499
7.667663,2,6,0.342604,-0.694663,0.0,-0.966749,2.095716,-0.732896,4.967266,-0.401065,7.667306,0.094214,8.596516,0.420043,8.522766,0.739059,4.96792,1.064231,2.0817,0.027059
7.667663,2,7,0.342604,-0.715996,0.0,-0.980293,2.110612,-0.730455,4.932288,-0.434313,8.098208,0.117008,7.859781,0.43059,8.378639,0.71328,4.981171,1.014807,2.037324,0.029322
7.667663,2,8,0.342604,-0.728147,0.0,-0.995377,2.086298,-0.768501,5.045968,-0.426872,8.425615,0.106884,8.840345,0.44462,8.799919,0.724892,5.009753,1.026818,2.02933,0.0268
7.667663,2,9,0.342604,-0.740222,0.0,-1.033407,2.056419,-0.709106,5.004518,-0.446436,8.317013,0.104754,8.448484,0.447359,8.335824,0.687045,5.139912,1.038924,2.087333,0.027741
7.667663,2,10,0.342604,-0.711027,0.0,-0.987475,2.151102,-0.692157,5.187895,-0.428477,8.309507,0.105112,8.22755,0.425726,8.510692,0.703466,5.003222,0.977193,2.111004,0.027472
7.667663,2,11,0.342604,-0.703345,0.0,-0.995214,2.088237,-0.718728,5.059302,-0.436427,8.325146,0.121666,8.574961,0.42974,8.267656,0.727852,4.81594,0.974069,2.061449,0.026255
7.667663,2,12,0.342604,-0.695143,0.0,-0.98932,2.067212,-0.727545,5.224491,-0.406147,7.922845,0.096992,8.934904,0.434796,8.237562,0.691245,5.19986,1.017414,2.07626,0.027355
6.090859,0,0,0.136026,-0.433982,0.0,-0.61717,1.434383,-0.449459,3.454055,-0.252087,5.314945,0.003948,5.713928,0.266242,5.34311,0.440958,3.310021,0.665425,1.428948,0.029424
6.090859,0,1,0.136026,-0.433272,0.0,-0.629704,1.371076,-0.43867,3.4378,-0.261386,5.365066,0.001197,5.625693,0.26303,5.320779,0.447307,3.519426,0.621755,1.38389,0.029218
6.090859,0,2,0.136026,-0.409069,0.0,-0.63512,1.413625,-0.447659,3.373425,-0.259874,5.474107,0.005468,5.825051,0.264673,5.239388,0.421749,3.647981,0.644746,1.490745,0.029006
6.090859,0,3,0.136026,-0.415078,0.0,-0.629228,1.388622,-0.421258,3.349756,-0.268238,5.446743,0.005158,5.421433,0.261877,5.343722,0.421107,3.211437,0.624132,1.400119,0.029143
6.090859,0,4,0.136026,-0.432418,0.0,-0.61717,1.43929,-0.437715,3.433854,-0.25696,5.437934,0.001573,5.240589,0.262524,5.525903,0.463216,3.30016,0.595861,1.392968,0.029016
6.090859,1,0,0.136026,-0.46877,0.0,-0.700964,1.563209,-0.504157,4.001334,-0.30264,6.324926,0.012437,6.112196,0.293588,6.180715,0.524712,3.878504,0.688155,1.536896,0.02656
6.090859,1,1,0.136026,-0.516945,0.0,-0.698078,1.596063,-0.497377,3.781432,-0.294793,6.231864,0.017484,6.443801,0.310542,6.124891,0.487562,3.846683,0.689326,1.555782,0.025299
6.090859,1,2,0.136026,-0.476639,0.0,-0.671037,1.549382,-0.512529,3.832717,-0.29078,6.135125,0.002659,6.704122,0.296285,6.099372,0.486595,3.845047,0.67529,1.638538,0.027992
6.090859,1,3,0.136026,-0.481453,0.0,-0.657587,1.558123,-0.470317,3.745822,-0.280907,5.9731,0.02113,6.330003,0.291844,6.242799,0.476438,3.844429,0.737641,1.620714,0.027592
6.090859,1,4,0.136026,-0.499126,0.0,-0.715624,1.579219,-0.505911,3.741914,-0.292082,6.242667,0.004718,6.871244,0.290552,6.175984,0.486347,3.831946,0.669976,1.590977,0.02568
6.090859,1,5,0.136026,-0.500762,0.0,-0.692145,1.599795,-0.479351,3.62952,-0.29437,5.969666,0.015764,6.362752,0.304791,6.29036,0.472788,4.062321,0.679531,1.65415,0.025645
6.090859,1,6,0.136026,-0.478197,0.0,-0.678707,1.557678,-0.486266,3.917576,-0.288282,6.372386,0.02132,6.363861,0.306637,5.850748,0.481155,3.943801,0.682728,1.525285,0.027666
