petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_tip_start_x,bone_tip_start_y,bone_tip_end_x,bone_tip_end_y,bone_left_lower_start_x,bone_left_lower_start_y,bone_left_lower_end_x,bone_left_lower_end_y,bone_left_upper_start_x,bone_left_upper_start_y,bone_left_upper_end_x,bone_left_upper_end_y,bone_right_lower_start_x,bone_right_lower_start_y,bone_right_lower_end_x,bone_right_lower_end_y,bone_right_upper_start_x,bone_right_upper_start_y,bone_right_upper_end_x,bone_right_upper_end_y
4.111768,2.176917,0.31022,2,0.569098,0.0,0.0,0.0,0.977035,0.0,1.027942,0.0,2.38006,0.0,2.467061,0.0,3.994287,0.0,1.027942,-0.196149,1.202631,0.0,2.467061,-0.144909,2.550018,0.0,1.027942,0.194462,1.129332,0.0,2.467061,0.137621,2.5439
4.173358,2.251603,0.272415,1,0.915931,0.0,0.0,0.0,1.003327,0.0,0.939006,0.0,2.22231,0.0,2.253613,0.0,3.67742,0.0,0.939006,-0.314139,0.995177,0.0,2.253613,-0.201479,2.427485,0.0,0.939006,0.287194,1.072451,0.0,2.253613,0.201916,2.363249
4.84287,0.532516,0.688,1,1.448849,0.0,0.0,0.0,1.116301,0.0,1.089646,0.0,2.641973,0.0,2.61515,0.0,4.476918,0.0,1.089646,-0.148755,1.16309,0.0,2.61515,-0.105918,2.765462,0.0,1.089646,0.148986,1.272257,0.0,2.61515,0.105998,2.884967
7.785067,2.028486,0.907349,2,1.204694,0.0,0.0,0.0,1.940312,0.0,1.946267,0.0,4.808763,0.0,4.67104,0.0,7.972909,0.0,1.946267,-0.559559,2.226373,0.0,4.67104,-0.405415,4.863725,0.0,1.946267,0.585371,2.126036,0.0,4.67104,0.395409,4.763201
8.654926,1.292617,0.995669,1,0.770785,0.0,0.0,0.0,1.937687,0.0,1.947358,0.0,4.623203,0.0,4.67366,0.0,7.954004,0.0,1.947358,-0.2135,2.131564,0.0,4.67366,-0.158616,4.974815,0.0,1.947358,0.222284,2.24399,0.0,4.67366,0.161994,4.66902
8.778632,0.849343,0.748929,1,1.304247,0.0,0.0,0.0,1.883408,0.0,1.975192,0.0,4.870552,0.0,4.740462,0.0,7.995681,0.0,1.975192,-0.219651,2.247038,0.0,4.740462,-0.154618,5.147977,0.0,1.975192,0.217208,2.165861,0.0,4.740462,0.149046,4.732937
7.709845,1.729457,0.299237,1,0.989112,0.0,0.0,0.0,1.788801,0.0,1.734715,0.0,4.063956,0.0,4.163316,0.0,6.890703,0.0,1.734715,-0.248119,1.951054,0.0,4.163316,-0.178853,4.375085,0.0,1.734715,0.254758,1.890425,0.0,4.163316,0.175067,4.690909
2.092438,1.822766,0.88404,1,0.555632,0.0,0.0,0.0,0.476476,0.0,0.470798,0.0,1.09881,0.0,1.129916,0.0,1.955436,0.0,0.470798,-0.208492,0.507238,0.0,1.129916,-0.148672,1.198196,0.0,0.470798,0.203657,0.542149,0.0,1.129916,0.150589,1.197013
3.078124,1.111901,0.653897,0,0.631044,0.0,0.0,0.0,0.580988,0.0,0.615625,0.0,1.466107,0.0,1.4775,0.0,2.420609,0.0,0.615625,-0.118205,0.651106,0.0,1.4775,-0.077641,1.618387,0.0,0.615625,0.113279,0.694156,0.0,1.4775,0.07926,1.477999
1.844518,0.466614,0.603641,0,1.449025,0.0,0.0,0.0,0.372906,0.0,0.368904,0.0,0.891916,0.0,0.885369,0.0,1.396912,0.0,0.368904,-0.113832,0.392364,0.0,0.885369,-0.077121,0.875883,0.0,0.368904,0.107005,0.400301,0.0,0.885369,0.072981,0.92991
9.173287,2.804462,0.962341,0,1.409845,0.0,0.0,0.0,1.77294,0.0,1.834657,0.0,4.568492,0.0,4.403178,0.0,6.979255,0.0,1.834657,-0.790231,2.089933,0.0,4.403178,-0.536206,4.876935,0.0,1.834657,0.778491,2.000261,0.0,4.403178,0.526878,4.562291
7.585613,0.427251,0.973256,2,1.208147,0.0,0.0,0.0,1.880319,0.0,1.896403,0.0,4.798535,0.0,4.551368,0.0,7.967673,0.0,1.896403,-0.120569,2.156651,0.0,4.551368,-0.092514,4.873008,0.0,1.896403,0.128751,2.168331,0.0,4.551368,0.095869,4.559317
9.28759,1.39113,0.628346,2,0.610679,0.0,0.0,0.0,2.318859,0.0,2.321898,0.0,5.674588,0.0,5.572554,0.0,9.461382,0.0,2.321898,-0.17408,2.529812,0.0,5.572554,-0.121766,5.848501,0.0,2.321898,0.177468,2.454437,0.0,5.572554,0.1236,5.913095
3.375501,2.727648,0.847878,0,1.497728,0.0,0.0,0.0,0.671941,0.0,0.6751,0.0,1.609405,0.0,1.62024,0.0,2.803602,0.0,0.6751,-0.727012,0.749705,0.0,1.62024,-0.534127,1.701184,0.0,0.6751,0.76057,0.718367,0.0,1.62024,0.520475,1.673705
7.804523,0.56436,0.918306,2,0.601303,0.0,0.0,0.0,1.904369,0.0,1.951131,0.0,4.9377,0.0,4.682714,0.0,7.829944,0.0,1.951131,-0.078382,2.179173,0.0,4.682714,-0.057196,5.090027,0.0,1.951131,0.085046,2.130299,0.0,4.682714,0.058014,4.854887
4.282122,2.68213,0.909694,1,1.080799,0.0,0.0,0.0,0.97453,0.0,0.963477,0.0,2.227507,0.0,2.312346,0.0,3.642242,0.0,0.963477,-0.607437,1.1138,0.0,2.312346,-0.439165,2.450782,0.0,0.963477,0.6271,1.087018,0.0,2.312346,0.425452,2.559569
3.344768,2.465845,0.049239,1,0.547283,0.0,0.0,0.0,0.777951,0.0,0.752573,0.0,1.847365,0.0,1.806175,0.0,2.973473,0.0,0.752573,-0.155089,0.851241,0.0,1.806175,-0.114404,1.962559,0.0,0.752573,0.151307,0.790555,0.0,1.806175,0.111051,1.778119
2.550582,1.880424,0.888858,0,1.497791,0.0,0.0,0.0,0.492195,0.0,0.510116,0.0,1.20371,0.0,1.224279,0.0,2.081928,0.0,0.510116,-0.531527,0.545229,0.0,1.224279,-0.364113,1.298918,0.0,0.510116,0.519051,0.562723,0.0,1.224279,0.379611,1.311539
2.691128,2.411522,0.875837,1,1.123211,0.0,0.0,0.0,0.60201,0.0,0.605504,0.0,1.499381,0.0,1.453209,0.0,2.398074,0.0,0.605504,-0.544615,0.690231,0.0,1.453209,-0.395815,1.520837,0.0,0.605504,0.555826,0.707066,0.0,1.453209,0.394376,1.496744
3.94379,0.719345,0.998229,1,1.101466,0.0,0.0,0.0,0.894183,0.0,0.887353,0.0,2.103722,0.0,2.129646,0.0,3.390835,0.0,0.887353,-0.166465,0.987799,0.0,2.129646,-0.122329,2.195075,0.0,0.887353,0.168147,0.966655,0.0,2.129646,0.125022,2.276115
2.967939,1.024103,0.78166,2,0.872209,0.0,0.0,0.0,0.712708,0.0,0.741985,0.0,1.78333,0.0,1.780763,0.0,2.784449,0.0,0.741985,-0.194835,0.788246,0.0,1.780763,-0.128128,1.856912,0.0,0.741985,0.203932,0.802889,0.0,1.780763,0.143757,1.913973
8.633834,0.604296,0.29,0,0.916675,0.0,0.0,0.0,1.709089,0.0,1.726767,0.0,4.233869,0.0,4.14424,0.0,7.150951,0.0,1.726767,-0.067982,1.939623,0.0,4.14424,-0.051019,4.462338,0.0,1.726767,0.070083,1.881994,0.0,4.14424,0.050068,4.439617
7.881099,1.264557,0.368771,2,0.709319,0.0,0.0,0.0,1.972556,0.0,1.970275,0.0,4.649581,0.0,4.728659,0.0,7.781837,0.0,1.970275,-0.143085,2.18082,0.0,4.728659,-0.108744,4.910178,0.0,1.970275,0.153121,2.223398,0.0,4.728659,0.103092,4.843904
2.51651,1.263748,0.819628,0,0.553661,0.0,0.0,0.0,0.492499,0.0,0.503302,0.0,1.250627,0.0,1.207925,0.0,2.07089,0.0,0.503302,-0.127138,0.600471,0.0,1.207925,-0.09074,1.239774,0.0,0.503302,0.127066,0.554615,0.0,1.207925,0.092906,1.301427
2.820382,1.473501,0.473536,0,0.776437,0.0,0.0,0.0,0.549682,0.0,0.564076,0.0,1.372103,0.0,1.353783,0.0,2.241915,0.0,0.564076,-0.164165,0.631699,0.0,1.353783,-0.119808,1.459094,0.0,0.564076,0.167439,0.637362,0.0,1.353783,0.119375,1.373436
7.855339,1.677765,0.079473,0,1.394523,0.0,0.0,0.0,1.633109,0.0,1.571068,0.0,3.697966,0.0,3.770563,0.0,6.383674,0.0,1.571068,-0.246304,1.75522,0.0,3.770563,-0.18577,3.907578,0.0,1.571068,0.240323,1.653161,0.0,3.770563,0.17986,3.847619
4.151131,1.650708,0.773911,1,1.195678,0.0,0.0,0.0,0.882558,0.0,0.934004,0.0,2.360503,0.0,2.241611,0.0,3.858406,0.0,0.934004,-0.396902,1.044695,0.0,2.241611,-0.287292,2.363512,0.0,0.934004,0.386901,1.06775,0.0,2.241611,0.275341,2.208679
8.666712,1.246616,0.465316,0,1.285346,0.0,0.0,0.0,1.70846,0.0,1.733342,0.0,4.272066,0.0,4.160022,0.0,6.818815,0.0,1.733342,-0.237359,1.868779,0.0,4.160022,-0.153313,4.408257,0.0,1.733342,0.234194,1.965515,0.0,4.160022,0.16659,4.403514
6.96622,2.743228,0.253816,0,0.756193,0.0,0.0,0.0,1.402019,0.0,1.393244,0.0,3.215941,0.0,3.343786,0.0,5.657062,0.0,1.393244,-0.244465,1.619827,0.0,3.343786,-0.181101,3.63027,0.0,1.393244,0.264045,1.500473,0.0,3.343786,0.18557,3.787426
8.779977,1.455044,0.347074,2,0.718317,0.0,0.0,0.0,2.366625,0.0,2.194994,0.0,5.369078,0.0,5.267986,0.0,8.66828,0.0,2.194994,-0.174786,2.420807,0.0,5.267986,-0.123217,5.601725,0.0,2.194994,0.179972,2.45709,0.0,5.267986,0.120016,5.517964
7.467288,1.047714,0.58391,2,0.821056,0.0,0.0,0.0,1.846308,0.0,1.866822,0.0,4.650726,0.0,4.480373,0.0,7.628005,0.0,1.866822,-0.169553,1.997177,0.0,4.480373,-0.116026,4.648492,0.0,1.866822,0.164668,2.090479,0.0,4.480373,0.123111,4.826562
2.5011,2.4801,0.938036,0,0.956916,0.0,0.0,0.0,0.514511,0.0,0.50022,0.0,1.197707,0.0,1.200528,0.0,2.070084,0.0,0.50022,-0.460972,0.578305,0.0,1.200528,-0.305484,1.240339,0.0,0.50022,0.463618,0.537333,0.0,1.200528,0.313755,1.245429
7.54529,0.961887,0.037981,0,0.566411,0.0,0.0,0.0,1.49538,0.0,1.509058,0.0,3.495715,0.0,3.621739,0.0,5.935509,0.0,1.509058,-0.055146,1.665657,0.0,3.621739,-0.039911,3.819577,0.0,1.509058,0.053203,1.614645,0.0,3.621739,0.038871,3.831551
9.355859,1.590776,0.797384,1,1.261066,0.0,0.0,0.0,2.246957,0.0,2.105068,0.0,4.829336,0.0,5.052164,0.0,8.528627,0.0,2.105068,-0.390978,2.320722,0.0,5.052164,-0.288118,5.147178,0.0,2.105068,0.405416,2.423436,0.0,5.052164,0.27689,5.332725
5.798708,2.928596,0.505224,0,1.350609,0.0,0.0,0.0,1.192539,0.0,1.159742,0.0,2.80418,0.0,2.78338,0.0,4.569206,0.0,1.159742,-0.597311,1.291971,0.0,2.78338,-0.40771,2.889961,0.0,1.159742,0.583224,1.276934,0.0,2.78338,0.425892,3.083932
3.653267,1.969067,0.884556,0,0.542512,0.0,0.0,0.0,0.747184,0.0,0.730653,0.0,1.819752,0.0,1.753568,0.0,2.831145,0.0,0.730653,-0.193718,0.797197,0.0,1.753568,-0.141862,1.91401,0.0,0.730653,0.204793,0.796534,0.0,1.753568,0.138151,1.841835
2.662126,2.04694,0.082609,2,0.717275,0.0,0.0,0.0,0.664951,0.0,0.665531,0.0,1.583019,0.0,1.597275,0.0,2.57561,0.0,0.665531,-0.186319,0.750259,0.0,1.597275,-0.144534,1.741742,0.0,0.665531,0.190985,0.743995,0.0,1.597275,0.131691,1.714283
7.865146,2.715419,0.292991,2,0.931055,0.0,0.0,0.0,1.986543,0.0,1.966286,0.0,4.552053,0.0,4.719087,0.0,8.006054,0.0,1.966286,-0.37979,2.091026,0.0,4.719087,-0.29845,4.806975,0.0,1.966286,0.408985,2.2481,0.0,4.719087,0.288561,5.00869
4.076146,2.099756,0.128045,1,0.642081,0.0,0.0,0.0,0.944755,0.0,0.917133,0.0,2.226145,0.0,2.201119,0.0,3.899253,0.0,0.917133,-0.170902,1.016889,0.0,2.201119,-0.122906,2.401838,0.0,0.917133,0.172703,0.96642,0.0,2.201119,0.115771,2.420702
1.762305,0.479418,0.96361,0,1.39604,0.0,0.0,0.0,0.361432,0.0,0.352461,0.0,0.839165,0.0,0.845906,0.0,1.456098,0.0,0.352461,-0.129817,0.385781,0.0,0.845906,-0.086399,0.834946,0.0,0.352461,0.134712,0.367529,0.0,0.845906,0.089765,0.891541
8.109921,2.696053,0.16813,0,0.698413,0.0,0.0,0.0,1.592704,0.0,1.621984,0.0,3.756003,0.0,3.892762,0.0,6.55559,0.0,1.621984,-0.216024,1.808587,0.0,3.892762,-0.146976,4.109811,0.0,1.621984,0.221586,1.765862,0.0,3.892762,0.149577,4.123193
3.657623,1.073025,0.008425,2,0.958654,0.0,0.0,0.0,0.859507,0.0,0.914406,0.0,2.223594,0.0,2.194574,0.0,3.629366,0.0,0.914406,-0.12945,1.006572,0.0,2.194574,-0.087361,2.370973,0.0,0.914406,0.127092,1.005033,0.0,2.194574,0.088228,2.195019
5.508124,1.827159,0.850465,1,1.108511,0.0,0.0,0.0,1.254794,0.0,1.239328,0.0,2.991807,0.0,2.974387,0.0,4.9749,0.0,1.239328,-0.393998,1.337251,0.0,2.974387,-0.283543,3.2165,0.0,1.239328,0.42624,1.356693,0.0,2.974387,0.292311,3.078865
7.093344,1.662776,0.612048,2,1.429789,0.0,0.0,0.0,1.78565,0.0,1.773336,0.0,4.040326,0.0,4.256007,0.0,7.573026,0.0,1.773336,-0.477333,1.999828,0.0,4.256007,-0.346975,4.600915,0.0,1.773336,0.462483,1.939229,0.0,4.256007,0.341602,4.475816
9.36996,0.52031,0.726779,1,1.049197,0.0,0.0,0.0,2.066185,0.0,2.108241,0.0,5.08628,0.0,5.059779,0.0,8.384272,0.0,2.108241,-0.101343,2.26964,0.0,5.059779,-0.077001,5.190818,0.0,2.108241,0.103617,2.339236,0.0,5.059779,0.073846,5.432546
5.676753,0.511698,0.948699,1,1.191673,0.0,0.0,0.0,1.345491,0.0,1.27727,0.0,3.036756,0.0,3.065447,0.0,4.889867,0.0,1.27727,-0.136255,1.444142,0.0,3.065447,-0.091165,3.267372,0.0,1.27727,0.133815,1.393577,0.0,3.065447,0.091236,3.225968
4.350816,2.174987,0.086121,1,1.137669,0.0,0.0,0.0,0.999851,0.0,0.978934,0.0,2.263343,0.0,2.349441,0.0,3.833985,0.0,0.978934,-0.305692,1.034971,0.0,2.349441,-0.217268,2.399619,0.0,0.978934,0.289887,1.106475,0.0,2.349441,0.209901,2.443006
3.02425,2.15223,0.019038,0,0.671557,0.0,0.0,0.0,0.591021,0.0,0.60485,0.0,1.374227,0.0,1.45164,0.0,2.470866,0.0,0.60485,-0.140294,0.660976,0.0,1.45164,-0.098368,1.537218,0.0,0.60485,0.151014,0.645602,0.0,1.45164,0.100319,1.478143
5.003661,1.797616,0.734646,0,1.310654,0.0,0.0,0.0,0.954923,0.0,1.000732,0.0,2.274529,0.0,2.401757,0.0,4.112546,0.0,1.000732,-0.412766,1.083557,0.0,2.401757,-0.310952,2.565982,0.0,1.000732,0.392641,1.12779,0.0,2.401757,0.283265,2.616918
4.78399,2.616253,0.440541,1,1.199516,0.0,0.0,0.0,1.072028,0.0,1.076398,0.0,2.566014,0.0,2.583355,0.0,4.426928,0.0,1.076398,-0.491518,1.156624,0.0,2.583355,-0.342292,2.727201,0.0,1.076398,0.508075,1.176515,0.0,2.583355,0.343465,2.836528
9.492379,0.595214,0.227553,2,0.869696,0.0,0.0,0.0,2.38863,0.0,2.373095,0.0,5.762795,0.0,5.695427,0.0,9.63924,0.0,2.373095,-0.074747,2.621211,0.0,5.695427,-0.055293,6.166824,0.0,2.373095,0.080946,2.586561,0.0,5.695427,0.057075,5.742265
4.068414,1.640797,0.165862,0,1.265499,0.0,0.0,0.0,0.807995,0.0,0.813683,0.0,2.012987,0.0,1.952839,0.0,3.238145,0.0,0.813683,-0.23386,0.89345,0.0,1.952839,-0.16077,1.97268,0.0,0.813683,0.226274,0.854487,0.0,1.952839,0.166406,2.031603
5.727274,1.391491,0.190646,0,0.696047,0.0,0.0,0.0,1.193277,0.0,1.145455,0.0,2.665524,0.0,2.749091,0.0,4.644616,0.0,1.145455,-0.116537,1.181483,0.0,2.749091,-0.084051,2.934598,0.0,1.145455,0.118379,1.237183,0.0,2.749091,0.081297,2.899533
4.701473,2.718597,0.891758,0,0.839511,0.0,0.0,0.0,0.935131,0.0,0.940295,0.0,2.202005,0.0,2.256707,0.0,3.712633,0.0,0.940295,-0.411249,1.032562,0.0,2.256707,-0.282486,2.468364,0.0,0.940295,0.433584,1.0041,0.0,2.256707,0.304416,2.258492
8.166253,1.43746,0.206016,1,1.342656,0.0,0.0,0.0,1.849095,0.0,1.837407,0.0,4.475937,0.0,4.409776,0.0,7.872316,0.0,1.837407,-0.248191,1.947199,0.0,4.409776,-0.181326,4.487547,0.0,1.837407,0.265517,2.004578,0.0,4.409776,0.184635,4.707499
2.397988,2.776076,0.649212,2,0.881679,0.0,0.0,0.0,0.588595,0.0,0.599497,0.0,1.414306,0.0,1.438793,0.0,2.411662,0.0,0.599497,-0.486655,0.637869,0.0,1.438793,-0.355024,1.504738,0.0,0.599497,0.501829,0.6576,0.0,1.438793,0.336258,1.433917
6.499286,2.19851,0.499443,1,1.159329,0.0,0.0,0.0,1.469561,0.0,1.462339,0.0,3.719197,0.0,3.509615,0.0,6.292152,0.0,1.462339,-0.435847,1.677436,0.0,3.509615,-0.317138,3.706838,0.0,1.462339,0.395901,1.547194,0.0,3.509615,0.29739,3.66342
