base_size,layer_index,petal_index,opening_degree,tip_x,tip_y,tip_z,base_spread,base_z_offset,extrude_depth,rotation_angle
4.3051,2,2,0.651,0.267756,3.410691,0.237602,1.205825,0.072745,0.054466,275.0
4.3051,2,3,0.651,0.275528,3.541308,0.220273,1.178263,0.066775,0.052064,52.5
4.3051,2,4,0.651,0.27983,3.551726,0.230869,1.188525,0.072217,0.051307,190.0
4.3051,2,5,0.651,0.282611,3.603343,0.240812,1.183364,0.070811,0.049979,327.5
4.3051,2,6,0.651,0.281546,3.434153,0.224567,1.24003,0.07396,0.054081,105.0
4.3051,2,7,0.651,0.283055,3.432746,0.237763,1.185921,0.075188,0.050621,242.5
4.3051,3,0,0.651,0.559297,4.440716,0.266986,1.474724,0.0,0.055499,0.0
4.3051,3,1,0.651,0.583895,4.334435,0.293684,1.578396,0.0,0.054907,137.5
4.3051,3,2,0.651,0.606531,4.260104,0.296176,1.487772,0.0,0.05614,275.0
4.3051,3,3,0.651,0.571567,4.372173,0.294519,1.430339,0.0,0.057823,52.5
4.3051,3,4,0.651,0.546797,4.47577,0.290889,1.436429,0.0,0.058056,190.0
4.3051,3,5,0.651,0.561327,4.108686,0.28933,1.41634,0.0,0.057301,327.5
4.3051,3,6,0.651,0.547979,4.287364,0.281424,1.481266,0.0,0.05667,105.0
4.3051,3,7,0.651,0.534042,4.490356,0.301381,1.479094,0.0,0.05688,242.5
4.3051,3,8,0.651,0.563236,4.103551,0.31067,1.467101,0.0,0.054792,20.0
4.3051,3,9,0.651,0.591103,4.345046,0.280135,1.443712,0.0,0.055311,157.5
4.3051,3,10,0.651,0.557811,4.285834,0.272571,1.49657,0.0,0.056441,295.0
4.3051,3,11,0.651,0.575125,4.397099,0.29795,1.502266,0.0,0.052293,72.5
4.3051,3,12,0.651,0.544912,4.448874,0.295416,1.484401,0.0,0.057044,210.0
2.8555,1,0,0.3168,0.0,2.032051,0.149756,0.564621,0.091865,0.030941,0.0
2.8555,1,1,0.3168,0.0,1.94999,0.141469,0.516173,0.092724,0.030198,137.5
2.8555,1,2,0.3168,0.0,1.893966,0.14163,0.553164,0.094793,0.03226,275.0
2.8555,1,3,0.3168,0.0,1.869585,0.147662,0.557839,0.090656,0.031612,52.5
2.8555,1,4,0.3168,0.0,1.859228,0.148041,0.530702,0.096165,0.03093,190.0
2.8555,2,0,0.3168,0.089947,2.453548,0.186652,0.75689,0.04852,0.035286,0.0
2.8555,2,1,0.3168,0.093744,2.433867,0.194181,0.739829,0.046159,0.036973,137.5
2.8555,2,2,0.3168,0.092834,2.4978,0.204764,0.69206,0.04701,0.033075,275.0
2.8555,2,3,0.3168,0.094257,2.430654,0.18734,0.689609,0.04914,0.033662,52.5
2.8555,2,4,0.3168,0.093109,2.534618,0.191978,0.724555,0.045806,0.034215,190.0
2.8555,2,5,0.3168,0.089284,2.438301,0.200254,0.723676,0.046806,0.035014,327.5
2.8555,2,6,0.3168,0.091909,2.491029,0.189289,0.712874,0.045489,0.033847,105.0
2.8555,2,7,0.3168,0.089881,2.486155,0.188538,0.740097,0.049804,0.034748,242.5
2.8555,3,0,0.3168,0.175727,3.162869,0.233494,0.90352,0.0,0.037266,0.0
2.8555,3,1,0.3168,0.188765,3.204094,0.233776,0.939958,0.0,0.037724,137.5
2.8555,3,2,0.3168,0.187068,3.042539,0.236434,0.889539,0.0,0.03624,275.0
2.8555,3,3,0.3168,0.181648,3.339154,0.240577,0.978103,0.0,0.03662,52.5
2.8555,3,4,0.3168,0.182174,3.166847,0.237127,0.890249,0.0,0.037303,190.0
2.8555,3,5,0.3168,0.180214,3.365186,0.238114,0.892232,0.0,0.037662,327.5
2.8555,3,6,0.3168,0.176192,3.358172,0.246534,0.961174,0.0,0.036762,105.0
2.8555,3,7,0.3168,0.186116,3.145678,0.236864,0.899489,0.0,0.03904,242.5
2.8555,3,8,0.3168,0.182005,3.05664,0.230665,0.936277,0.0,0.037573,20.0
2.8555,3,9,0.3168,0.172031,3.146658,0.229144,0.930202,0.0,0.037222,157.5
2.8555,3,10,0.3168,0.176924,3.052992,0.254847,0.922271,0.0,0.037492,295.0
2.8555,3,11,0.3168,0.187641,3.114766,0.24268,0.892276,0.0,0.038133,72.5
2.8555,3,12,0.3168,0.191702,3.093437,0.240691,0.882512,0.0,0.035818,210.0
2.4975,1,0,0.2703,0.0,1.643226,0.132201,0.44851,0.080949,0.027664,0.0
2.4975,1,1,0.2703,0.0,1.716169,0.129892,0.487298,0.084124,0.027007,137.5
2.4975,1,2,0.2703,0.0,1.702343,0.134173,0.473542,0.078811,0.028772,275.0
2.4975,1,3,0.2703,0.0,1.664703,0.128538,0.467866,0.080727,0.028589,52.5
2.4975,1,4,0.2703,0.0,1.708849,0.128889,0.454199,0.083571,0.025727,190.0
2.4975,2,0,0.2703,0.070488,2.193651,0.175752,0.602026,0.041924,0.028869,0.0
2.4975,2,1,0.2703,0.069151,2.201326,0.173648,0.62072,0.04155,0.031488,137.5
2.4975,2,2,0.2703,0.06378,2.233675,0.169395,0.62687,0.040928,0.028114,275.0
2.4975,2,3,0.2703,0.068821,2.324107,0.170325,0.634994,0.042532,0.029543,52.5
2.4975,2,4,0.2703,0.065481,2.133255,0.167735,0.616911,0.041527,0.029522,190.0
2.4975,2,5,0.2703,0.064135,2.123177,0.175647,0.620954,0.040848,0.030328,327.5
2.4975,2,6,0.2703,0.066904,2.208471,0.170028,0.646663,0.041768,0.030269,105.0
2.4975,2,7,0.2703,0.066909,2.19166,0.174923,0.640331,0.040776,0.029773,242.5
2.4975,3,0,0.2703,0.13677,2.889707,0.226948,0.760895,0.0,0.030106,0.0
2.4975,3,1,0.2703,0.13828,2.932817,0.216769,0.763649,0.0,0.033394,137.5
2.4975,3,2,0.2703,0.13331,2.738635,0.228329,0.81801,0.0,0.031095,275.0
2.4975,3,3,0.2703,0.14334,2.928123,0.222749,0.814336,0.0,0.032154,52.5
2.4975,3,4,0.2703,0.137168,2.940097,0.217322,0.768115,0.0,0.033019,190.0
2.4975,3,5,0.2703,0.134192,2.801956,0.212247,0.795531,0.0,0.032886,327.5
2.4975,3,6,0.2703,0.137524,2.796849,0.218456,0.830468,0.0,0.031812,105.0
2.4975,3,7,0.2703,0.134774,2.705651,0.210212,0.77976,0.0,0.032575,242.5
2.4975,3,8,0.2703,0.132667,2.74578,0.2056,0.794502,0.0,0.032748,20.0
2.4975,3,9,0.2703,0.136819,2.75921,0.21317,0.807442,0.0,0.032372,157.5
2.4975,3,10,0.2703,0.132596,2.845215,0.225411,0.749497,0.0,0.031777,295.0
2.4975,3,11,0.2703,0.139019,2.904374,0.211237,0.759573,0.0,0.032946,72.5
2.4975,3,12,0.2703,0.137139,2.74228,0.222167,0.800515,0.0,0.032354,210.0
2.6371,1,0,0.3809,0.0,1.763202,0.124269,0.528043,0.085861,0.028957,0.0
2.6371,1,1,0.3809,0.0,1.720149,0.125437,0.494995,0.093237,0.028259,137.5
2.6371,1,2,0.3809,0.0,1.804395,0.128086,0.505516,0.090586,0.02916,275.0
2.6371,1,3,0.3809,0.0,1.672594,0.13049,0.520755,0.089425,0.028925,52.5
2.6371,1,4,0.3809,0.0,1.701845,0.13066,0.477584,0.087284,0.027657,190.0
2.6371,2,0,0.3809,0.102177,2.258506,0.172633,0.704759,0.043266,0.030158,0.0
2.6371,2,1,0.3809,0.095363,2.237654,0.167443,0.68719,0.039998,0.031496,137.5
2.6371,2,2,0.3809,0.103102,2.226034,0.180403,0.657074,0.042611,0.0322,275.0
2.6371,2,3,0.3809,0.100275,2.255151,0.172325,0.709398,0.044929,0.0339,52.5
2.6371,2,4,0.3809,0.101306,2.084261,0.17132,0.671917,0.044334,0.029345,190.0
2.6371,2,5,0.3809,0.098614,2.321273,0.171436,0.669666,0.043603,0.030401,327.5
2.6371,2,6,0.3809,0.096861,2.294467,0.172074,0.662433,0.04348,0.030734,105.0
2.6371,2,7,0.3809,0.100921,2.271525,0.173473,0.685621,0.043203,0.030853,242.5
2.6371,3,0,0.3809,0.207776,2.842514,0.219896,0.852502,0.0,0.032806,0.0
2.6371,3,1,0.3809,0.192277,2.787484,0.213364,0.834516,0.0,0.034006,137.5
2.6371,3,2,0.3809,0.200337,2.916866,0.20264,0.847209,0.0,0.033977,275.0
2.6371,3,3,0.3809,0.204441,2.921382,0.215373,0.83434,0.0,0.035299,52.5
2.6371,3,4,0.3809,0.198848,2.915265,0.211151,0.826345,0.0,0.033318,190.0
2.6371,3,5,0.3809,0.200402,2.788785,0.215359,0.841066,0.0,0.033967,327.5
2.6371,3,6,0.3809,0.188408,2.904705,0.220487,0.868344,0.0,0.03439,105.0
2.6371,3,7,0.3809,0.198657,2.87304,0.200635,0.891652,0.0,0.034093,242.5
2.6371,3,8,0.3809,0.197355,2.83841,0.227089,0.817376,0.0,0.035555,20.0
2.6371,3,9,0.3809,0.210187,2.762368,0.220567,0.873511,0.0,0.035083,157.5
2.6371,3,10,0.3809,0.195274,2.847063,0.209281,0.849774,0.0,0.032574,295.0
2.6371,3,11,0.3809,0.191628,2.899217,0.214255,0.908576,0.0,0.034774,72.5
2.6371,3,12,0.3809,0.204074,2.780666,0.217273,0.903662,0.0,0.034665,210.0
1.1123,1,0,0.8084,0.0,0.641644,0.041238,0.230727,0.038412,0.012124,0.0
1.1123,1,1,0.8084,0.0,0.643407,0.038576,0.236006,0.036818,0.012514,137.5
1.1123,1,2,0.8084,0.0,0.646907,0.037274,0.250611,0.036342,0.011994,275.0
1.1123,1,3,0.8084,0.0,0.647312,0.039863,0.239326,0.036124,0.012225,52.5
1.1123,1,4,0.8084,0.0,0.653463,0.040859,0.233613,0.035785,0.012788,190.0
1.1123,2,0,0.8084,0.088531,0.829526,0.053099,0.31557,0.019185,0.014196,0.0
1.1123,2,1,0.8084,0.092362,0.827608,0.0539,0.313706,0.018823,0.013777,137.5
1.1123,2,2,0.8084,0.08844,0.856722,0.051231,0.310076,0.017843,0.012591,275.0
1.1123,2,3,0.8084,0.08935,0.895215,0.055718,0.312187,0.019322,0.013062,52.5
1.1123,2,4,0.8084,0.088005,0.93481,0.052475,0.31054,0.018333,0.013393,190.0
1.1123,2,5,0.8084,0.084315,0.886329,0.055799,0.307358,0.019253,0.01297,327.5
1.1123,2,6,0.8084,0.092126,0.854009,0.054962,0.316282,0.019607,0.013594,105.0
1.1123,2,7,0.8084,0.092217,0.859621,0.052825,0.302468,0.018559,0.01361,242.5
1.1123,3,0,0.8084,0.191047,1.046446,0.068022,0.383799,0.0,0.014672,0.0
1.1123,3,1,0.8084,0.186211,1.048834,0.066806,0.3833,0.0,0.0142,137.5
1.1123,3,2,0.8084,0.179835,1.063169,0.063131,0.406773,0.0,0.014286,275.0
1.1123,3,3,0.8084,0.18919,1.021227,0.067066,0.389784,0.0,0.01492,52.5
1.1123,3,4,0.8084,0.185381,1.088392,0.067667,0.401908,0.0,0.014473,190.0
1.1123,3,5,0.8084,0.175914,1.043498,0.064468,0.395353,0.0,0.014477,327.5
1.1123,3,6,0.8084,0.181643,1.109534,0.066348,0.388389,0.0,0.014986,105.0
1.1123,3,7,0.8084,0.177519,1.041798,0.067886,0.394998,0.0,0.014525,242.5
1.1123,3,8,0.8084,0.183957,0.999697,0.065567,0.39062,0.0,0.014297,20.0
1.1123,3,9,0.8084,0.186273,1.124347,0.066922,0.404205,0.0,0.014583,157.5
1.1123,3,10,0.8084,0.188459,1.06111,0.066546,0.384764,0.0,0.014191,295.0
1.1123,3,11,0.8084,0.172508,1.020759,0.060164,0.389117,0.0,0.01398,72.5
1.1123,3,12,0.8084,0.181068,1.051684,0.065984,0.416156,0.0,0.014844,210.0
1.247,1,0,0.9315,0.0,0.709695,0.04041,0.265309,0.040073,0.014211,0.0
1.247,1,1,0.9315,0.0,0.689611,0.039243,0.255949,0.041115,0.013436,137.5
1.247,1,2,0.9315,0.0,0.720641,0.039607,0.260744,0.04114,0.013313,275.0
1.247,1,3,0.9315,0.0,0.701436,0.038667,0.267773,0.042789,0.013525,52.5
1.247,1,4,0.9315,0.0,0.693448,0.039577,0.266224,0.041783,0.013808,190.0
1.247,2,0,0.9315,0.112713,0.925041,0.054276,0.33843,0.02094,0.014398,0.0
1.247,2,1,0.9315,0.120863,0.93493,0.054495,0.340975,0.022271,0.015276,137.5
1.247,2,2,0.9315,0.11634,0.962208,0.051544,0.368981,0.02102,0.014399,275.0
1.247,2,3,0.9315,0.120404,0.939468,0.051701,0.363137,0.020322,0.014961,52.5
1.247,2,4,0.9315,0.115653,1.007982,0.054137,0.357278,0.021444,0.014609,190.0
1.247,2,5,0.9315,0.117301,0.882809,0.056017,0.364518,0.020412,0.014969,327.5
1.247,2,6,0.9315,0.118992,0.905522,0.053982,0.351934,0.021231,0.015955,105.0
1.247,2,7,0.9315,0.11518,0.951982,0.051091,0.35407,0.021261,0.014593,242.5
1.247,3,0,0.9315,0.224002,1.130581,0.067361,0.433976,0.0,0.016699,0.0
1.247,3,1,0.9315,0.232416,1.211099,0.06587,0.436888,0.0,0.016127,137.5
1.247,3,2,0.9315,0.237158,1.124626,0.06674,0.429278,0.0,0.016636,275.0
1.247,3,3,0.9315,0.227484,1.111351,0.065946,0.434709,0.0,0.01639,52.5
1.247,3,4,0.9315,0.226691,1.111217,0.067092,0.440677,0.0,0.016635,190.0
1.247,3,5,0.9315,0.229876,1.153877,0.064665,0.440221,0.0,0.017117,327.5
1.247,3,6,0.9315,0.240771,1.179095,0.06924,0.461332,0.0,0.016369,105.0
1.247,3,7,0.9315,0.222687,1.18004,0.065741,0.448949,0.0,0.015475,242.5
1.247,3,8,0.9315,0.228112,1.140974,0.066615,0.435225,0.0,0.016493,20.0
1.247,3,9,0.9315,0.224438,1.184981,0.06582,0.427396,0.0,0.016548,157.5
1.247,3,10,0.9315,0.231537,1.19468,0.06696,0.467435,0.0,0.015895,295.0
1.247,3,11,0.9315,0.237791,1.110386,0.067763,0.459228,0.0,0.016835,72.5
1.247,3,12,0.9315,0.227583,1.11734,0.066356,0.419908,0.0,0.01649,210.0
4.4115,1,0,0.8453,0.0,2.566205,0.16552,0.906479,0.145251,0.047351,0.0
4.4115,1,1,0.8453,0.0,2.540951,0.16495,0.936132,0.143644,0.047871,137.5
4.4115,1,2,0.8453,0.0,2.493081,0.151824,0.877539,0.147117,0.047502,275.0
4.4115,1,3,0.8453,0.0,2.521139,0.158991,0.9777,0.145192,0.050605,52.5
4.4115,1,4,0.8453,0.0,2.599669,0.151763,0.915408,0.148875,0.048872,190.0
4.4115,2,0,0.8453,0.362454,3.49408,0.202945,1.250208,0.075899,0.05205,0.0
4.4115,2,1,0.8453,0.381615,3.253365,0.204627,1.255034,0.073585,0.055979,137.5
4.4115,2,2,0.8453,0.367399,3.249376,0.210948,1.214608,0.074158,0.054039,275.0
4.4115,2,3,0.8453,0.362137,3.288709,0.202762,1.244998,0.071063,0.054775,52.5
4.4115,2,4,0.8453,0.342596,3.376931,0.199928,1.263466,0.073466,0.054152,190.0
4.4115,2,5,0.8453,0.372897,3.40903,0.19057,1.209928,0.072294,0.051124,327.5
4.4115,2,6,0.8453,0.364692,3.262719,0.203714,1.163963,0.071208,0.053503,105.0
4.4115,2,7,0.8453,0.376452,3.207002,0.202155,1.27633,0.07177,0.056501,242.5
4.4115,3,0,0.8453,0.790764,4.345693,0.245707,1.571279,0.0,0.062353,0.0
4.4115,3,1,0.8453,0.731228,4.228488,0.252822,1.587597,0.0,0.055649,137.5
4.4115,3,2,0.8453,0.736952,4.19865,0.253476,1.543661,0.0,0.056481,275.0
4.4115,3,3,0.8453,0.776203,4.205616,0.244711,1.543144,0.0,0.057573,52.5
4.4115,3,4,0.8453,0.696084,4.136448,0.255182,1.603599,0.0,0.058081,190.0
4.4115,3,5,0.8453,0.744761,4.184659,0.251284,1.575713,0.0,0.056781,327.5
4.4115,3,6,0.8453,0.709811,4.200177,0.244271,1.523009,0.0,0.058532,105.0
4.4115,3,7,0.8453,0.764784,4.219648,0.241966,1.55045,0.0,0.056761,242.5
4.4115,3,8,0.8453,0.745193,4.144038,0.258309,1.537969,0.0,0.058057,20.0
4.4115,3,9,0.8453,0.802913,4.21693,0.242697,1.497778,0.0,0.057765,157.5
4.4115,3,10,0.8453,0.75425,4.282779,0.252298,1.501435,0.0,0.06011,295.0
4.4115,3,11,0.8453,0.73732,4.317507,0.25211,1.570868,0.0,0.05962,72.5
4.4115,3,12,0.8453,0.79273,4.291873,0.25796,1.609999,0.0,0.05813,210.0
3.2912,1,0,0.9485,0.0,1.829596,0.10444,0.669261,0.110895,0.035584,0.0
3.2912,1,1,0.9485,0.0,1.840732,0.099338,0.75006,0.10695,0.037195,137.5
3.2912,1,2,0.9485,0.0,1.794514,0.102259,0.728072,0.108662,0.036045,275.0
3.2912,1,3,0.9485,0.0,1.77245,0.106681,0.702655,0.109019,0.03751,52.5
3.2912,1,4,0.9485,0.0,1.699016,0.109006,0.712729,0.111047,0.036888,190.0
3.2912,2,0,0.9485,0.305167,2.361103,0.13656,0.893919,0.056649,0.040229,0.0
3.2912,2,1,0.9485,0.287369,2.522678,0.141667,0.923295,0.054332,0.039048,137.5
3.2912,2,2,0.9485,0.303967,2.640937,0.143928,0.870224,0.057993,0.040421,275.0
3.2912,2,3,0.9485,0.312395,2.556927,0.139224,0.962269,0.055733,0.039129,52.5
3.2912,2,4,0.9485,0.309421,2.385415,0.138908,0.940047,0.056323,0.037362,190.0
3.2912,2,5,0.9485,0.336387,2.416359,0.13248,0.930237,0.056588,0.038076,327.5
3.2912,2,6,0.9485,0.294003,2.469821,0.143284,0.900039,0.056802,0.039132,105.0
3.2912,2,7,0.9485,0.301446,2.374779,0.132255,0.894897,0.054439,0.039674,242.5
3.2912,3,0,0.9485,0.579896,3.027377,0.171595,1.199207,0.0,0.043915,0.0
3.2912,3,1,0.9485,0.646821,2.925154,0.175041,1.190328,0.0,0.041543,137.5
3.2912,3,2,0.9485,0.588003,3.032048,0.174409,1.227161,0.0,0.042312,275.0
3.2912,3,3,0.9485,0.637991,3.099817,0.170976,1.22468,0.0,0.041029,52.5
3.2912,3,4,0.9485,0.621169,3.029356,0.167481,1.128489,0.0,0.042498,190.0
3.2912,3,5,0.9485,0.630911,2.888435,0.182276,1.172963,0.0,0.044101,327.5
3.2912,3,6,0.9485,0.625755,3.103241,0.172383,1.210389,0.0,0.0435,105.0
3.2912,3,7,0.9485,0.64147,3.002629,0.174939,1.175613,0.0,0.043461,242.5
3.2912,3,8,0.9485,0.613424,3.158774,0.182144,1.129402,0.0,0.042926,20.0
3.2912,3,9,0.9485,0.597789,3.101662,0.17023,1.10525,0.0,0.042817,157.5
3.2912,3,10,0.9485,0.622469,3.018899,0.174455,1.20972,0.0,0.04234,295.0
3.2912,3,11,0.9485,0.648008,2.924526,0.176511,1.181792,0.0,0.043865,72.5
3.2912,3,12,0.9485,0.647282,3.172646,0.176267,1.128142,0.0,0.043335,210.0
4.1612,1,0,0.0802,0.0,2.951755,0.241804,0.736688,0.134718,0.045829,0.0
4.1612,1,1,0.0802,0.0,3.013629,0.24169,0.773001,0.135555,0.045579,137.5
4.1612,1,2,0.0802,0.0,2.715586,0.242698,0.783904,0.133294,0.047519,275.0
4.1612,1,3,0.0802,0.0,2.908716,0.241686,0.719843,0.135621,0.046191,52.5
4.1612,1,4,0.0802,0.0,2.975066,0.244019,0.728899,0.137386,0.046441,190.0
4.1612,2,0,0.0802,0.031689,3.673182,0.331614,0.959103,0.069314,0.049297,0.0
4.1612,2,1,0.0802,0.033102,3.83752,0.314079,0.980252,0.070998,0.052402,137.5
4.1612,2,2,0.0802,0.032378,3.947661,0.326125,1.058052,0.069388,0.052599,275.0
4.1612,2,3,0.0802,0.033642,3.849187,0.343941,0.971249,0.071679,0.050833,52.5
4.1612,2,4,0.0802,0.033622,3.878128,0.315871,0.987787,0.072093,0.049204,190.0
4.1612,2,5,0.0802,0.032951,3.998608,0.326498,0.97664,0.067293,0.050942,327.5
4.1612,2,6,0.0802,0.032543,3.898315,0.311493,0.992986,0.068538,0.048565,105.0
4.1612,2,7,0.0802,0.034297,4.050716,0.317345,1.03273,0.065296,0.050397,242.5
4.1612,3,0,0.0802,0.069906,4.777158,0.394566,1.273786,0.0,0.053458,0.0
4.1612,3,1,0.0802,0.065598,4.715531,0.417316,1.285968,0.0,0.052588,137.5
4.1612,3,2,0.0802,0.065853,5.068199,0.409441,1.403773,0.0,0.055879,275.0
4.1612,3,3,0.0802,0.066955,4.789324,0.401637,1.288227,0.0,0.054031,52.5
4.1612,3,4,0.0802,0.069253,4.828914,0.40817,1.301089,0.0,0.050933,190.0
4.1612,3,5,0.0802,0.065268,5.197858,0.420353,1.319841,0.0,0.053153,327.5
4.1612,3,6,0.0802,0.068222,4.656241,0.394185,1.258064,0.0,0.057191,105.0
4.1612,3,7,0.0802,0.067087,4.782905,0.385572,1.345298,0.0,0.054743,242.5
4.1612,3,8,0.0802,0.066488,5.061976,0.40051,1.231458,0.0,0.052419,20.0
4.1612,3,9,0.0802,0.065718,5.014948,0.412952,1.252071,0.0,0.054177,157.5
4.1612,3,10,0.0802,0.066614,5.090387,0.411271,1.244621,0.0,0.05059,295.0
4.1612,3,11,0.0802,0.064409,4.925674,0.415667,1.32208,0.0,0.05301,72.5
4.1612,3,12,0.0802,0.063344,5.014426,0.406238,1.23179,0.0,0.054618,210.0
2.6315,1,0,0.9731,0.0,1.44191,0.08292,0.542838,0.088367,0.028687,0.0
2.6315,1,1,0.9731,0.0,1.44962,0.083865,0.580694,0.08732,0.028514,137.5
2.6315,1,2,0.9731,0.0,1.474262,0.078684,0.57753,0.08897,0.027061,275.0
2.6315,1,3,0.9731,0.0,1.43176,0.08254,0.560057,0.087995,0.028682,52.5
2.6315,1,4,0.9731,0.0,1.39325,0.077923,0.572168,0.092013,0.029082,190.0
2.6315,2,0,0.9731,0.2561,1.936657,0.104554,0.744281,0.045805,0.032651,0.0
2.6315,2,1,0.9731,0.246871,1.876815,0.105921,0.722383,0.045574,0.030717,137.5
2.6315,2,2,0.9731,0.257586,1.88085,0.112914,0.755531,0.043821,0.030118,275.0
2.6315,2,3,0.9731,0.250782,1.974478,0.106692,0.745704,0.044326,0.032215,52.5
2.6315,2,4,0.9731,0.262108,1.861925,0.110604,0.77897,0.04363,0.030234,190.0
2.6315,2,5,0.9731,0.260183,1.806255,0.112833,0.747765,0.043087,0.033181,327.5
2.6315,2,6,0.9731,0.258416,1.840169,0.108699,0.768688,0.044031,0.032479,105.0
2.6315,2,7,0.9731,0.25372,1.913383,0.104581,0.76741,0.044084,0.031919,242.5
2.6315,3,0,0.9731,0.511637,2.374637,0.142957,0.888049,0.0,0.033618,0.0
2.6315,3,1,0.9731,0.51979,2.359086,0.135779,0.948462,0.0,0.033359,137.5
2.6315,3,2,0.9731,0.489515,2.412982,0.139885,0.919382,0.0,0.034476,275.0
2.6315,3,3,0.9731,0.526525,2.352488,0.128945,0.924406,0.0,0.034569,52.5
2.6315,3,4,0.9731,0.505423,2.35416,0.131391,0.983222,0.0,0.033038,190.0
2.6315,3,5,0.9731,0.519461,2.363467,0.138747,0.940439,0.0,0.035159,327.5
2.6315,3,6,0.9731,0.525906,2.381711,0.133927,0.955349,0.0,0.034104,105.0
2.6315,3,7,0.9731,0.51516,2.444512,0.136335,0.93129,0.0,0.032122,242.5
2.6315,3,8,0.9731,0.516987,2.41826,0.129455,0.969434,0.0,0.033711,20.0
2.6315,3,9,0.9731,0.514001,2.369139,0.133007,0.927719,0.0,0.034973,157.5
2.6315,3,10,0.9731,0.502925,2.498738,0.133254,0.908929,0.0,0.033685,295.0
2.6315,3,11,0.9731,0.508364,2.42804,0.136336,0.951231,0.0,0.035635,72.5
2.6315,3,12,0.9731,0.504071,2.460168,0.132532,0.925966,0.0,0.033575,210.0
3.8161,1,0,0.6085,0.0,2.449632,0.15875,0.748502,0.125073,0.043123,0.0
3.8161,1,1,0.6085,0.0,2.381989,0.158452,0.774691,0.125571,0.043865,137.5
3.8161,1,2,0.6085,0.0,2.396043,0.155546,0.737416,0.121742,0.042071,275.0
3.8161,1,3,0.6085,0.0,2.179261,0.150117,0.760014,0.125102,0.041221,52.5
3.8161,1,4,0.6085,0.0,2.142005,0.161027,0.778645,0.125205,0.043703,190.0
3.8161,2,0,0.6085,0.228195,2.934479,0.19963,0.997122,0.060919,0.046253,0.0
3.8161,2,1,0.6085,0.217812,3.164903,0.206552,1.013178,0.06361,0.044423,137.5
3.8161,2,2,0.6085,0.229495,3.030251,0.212964,1.054791,0.065134,0.044621,275.0
3.8161,2,3,0.6085,0.222853,3.028984,0.208984,1.014909,0.061727,0.044799,52.5
3.8161,2,4,0.6085,0.243093,3.090953,0.212702,1.049165,0.065983,0.044927,190.0
3.8161,2,5,0.6085,0.236831,2.934966,0.219632,1.046619,0.063143,0.047469,327.5
3.8161,2,6,0.6085,0.232642,3.116596,0.221376,1.091723,0.064356,0.045217,105.0
3.8161,2,7,0.6085,0.234164,3.126393,0.210932,1.006584,0.064569,0.045699,242.5
3.8161,3,0,0.6085,0.479165,3.918327,0.265375,1.328685,0.0,0.049449,0.0
3.8161,3,1,0.6085,0.470185,3.815968,0.2529,1.28994,0.0,0.050386,137.5
3.8161,3,2,0.6085,0.451202,3.949498,0.274892,1.247774,0.0,0.050414,275.0
3.8161,3,3,0.6085,0.477401,3.676818,0.257332,1.287409,0.0,0.049321,52.5
3.8161,3,4,0.6085,0.492186,3.881572,0.263354,1.297064,0.0,0.04927,190.0
3.8161,3,5,0.6085,0.474982,3.953029,0.258725,1.286292,0.0,0.049066,327.5
3.8161,3,6,0.6085,0.458191,3.795336,0.264498,1.310717,0.0,0.051025,105.0
3.8161,3,7,0.6085,0.484109,3.992291,0.280987,1.275715,0.0,0.048118,242.5
3.8161,3,8,0.6085,0.464286,3.913838,0.256609,1.313436,0.0,0.046467,20.0
3.8161,3,9,0.6085,0.446255,3.750627,0.269866,1.225359,0.0,0.05171,157.5
3.8161,3,10,0.6085,0.475199,3.903732,0.2829,1.252187,0.0,0.049251,295.0
3.8161,3,11,0.6085,0.475528,3.905673,0.261426,1.215505,0.0,0.050486,72.5
3.8161,3,12,0.6085,0.455416,4.010443,0.268813,1.281703,0.0,0.050778,210.0
1.4733,1,0,0.7328,0.0,0.856284,0.055687,0.315321,0.046737,0.016153,0.0
1.4733,1,1,0.7328,0.0,0.860966,0.056422,0.304083,0.047937,0.016153,137.5
1.4733,1,2,0.7328,0.0,0.830776,0.052934,0.300141,0.049577,0.015578,275.0
1.4733,1,3,0.7328,0.0,0.889804,0.056802,0.303505,0.047916,0.016212,52.5
1.4733,1,4,0.7328,0.0,0.877653,0.056144,0.312121,0.047608,0.015592,190.0
1.4733,2,0,0.7328,0.110699,1.146345,0.074864,0.398798,0.024324,0.017777,0.0
1.4733,2,1,0.7328,0.108032,1.164092,0.07415,0.410962,0.024835,0.017352,137.5
1.4733,2,2,0.7328,0.107978,1.156613,0.074862,0.380009,0.02446,0.017024,275.0
1.4733,2,3,0.7328,0.109485,1.217925,0.073178,0.436895,0.025278,0.017041,52.5
1.4733,2,4,0.7328,0.107573,1.182415,0.075382,0.394283,0.024737,0.018068,190.0
1.4733,2,5,0.7328,0.10213,1.163861,0.075177,0.416338,0.024185,0.01761,327.5
1.4733,2,6,0.7328,0.108285,1.175337,0.079477,0.39833,0.024476,0.017208,105.0
1.4733,2,7,0.7328,0.107058,1.155596,0.073217,0.388391,0.023683,0.017427,242.5
1.4733,3,0,0.7328,0.223286,1.443966,0.090014,0.506204,0.0,0.020323,0.0
1.4733,3,1,0.7328,0.217586,1.475167,0.094048,0.521195,0.0,0.019143,137.5
1.4733,3,2,0.7328,0.214256,1.429501,0.094528,0.509253,0.0,0.019957,275.0
